"accession","biosample_acc","length","genome_region","host","country","isolation","collection_date","release_date","name"
"APW29997","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/05/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500004, partial genome"
"APW29998","","297","GP-Second,GP-Small","Homo sapiens","Sierra Leone","sperm","2015/05/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500004, partial genome"
"APW29999","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/05/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500004, partial genome"
"APW30000","","246","vp24","Homo sapiens","Sierra Leone","sperm","2015/05/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500004, partial genome"
"APW30001","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/05/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500004, partial genome"
"APW30085","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30086","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30087","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30088","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30089","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30090","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30091","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30092","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30093","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/06/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500033, partial genome"
"APW30121","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30122","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30123","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30124","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30125","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30126","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30127","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30128","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30129","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/06/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500091, partial genome"
"APW30094","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30095","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30096","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30097","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30098","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30099","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30100","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30101","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30102","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/06/17","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500118, partial genome"
"APW30130","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30131","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30132","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30133","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30134","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30135","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30136","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30137","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30138","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/06/21","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500132, partial genome"
"APW30103","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30104","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30105","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30106","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30107","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30108","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30109","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30110","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"APW30111","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/07/02","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500193, partial genome"
"ARG43179","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43180","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43181","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43182","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43183","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43184","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43185","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43186","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"ARG43187","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/07/11","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500217, partial genome"
"APW30112","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30113","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30114","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30115","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30116","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30117","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30118","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30119","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"APW30120","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/07/15","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500235, partial genome"
"ARG43188","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43189","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43190","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43191","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43192","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43193","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43194","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43195","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"ARG43196","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/07/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500293, partial genome"
"APW30139","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30140","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30141","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30142","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30143","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30144","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30145","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30146","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30147","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/06/30","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500297, partial genome"
"APW30026","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30027","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30028","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30029","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30030","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30031","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30032","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30033","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30034","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/08/06","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500320, partial genome"
"APW30035","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30036","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30037","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30038","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30039","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30040","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30041","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30042","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30043","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/08/20","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500374, partial genome"
"APW30044","","739","NP","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30045","","340","vp35","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30046","","326","vp40","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30047","","676","GP-Spike","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30048","","364","GP-Small","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30049","","297","GP-Second","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30050","","288","vp30","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30051","","251","vp24","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
"APW30052","","2212","L","Homo sapiens","Sierra Leone","sperm","2015/09/03","2018/01/30","Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/SLE/2015/Makona-VP1201500423, partial genome"
